new2kid,farm_ha,wood_ha,sng_ha,urban_ha,water_ha,offset_area_ha
"52014",304.3125,12.625,42.4375,40.625,0,0
"52015",253.3125,40.4375,76.125,30.125,0,33.875
"52016",215.75,54.8125,69.9375,59.5,0,27.125
"52017",286.75,15.9375,34.8125,62.5,0,0
"52018",307.875,20.375,20.375,51.375,0,0
"52019",310,16.75,34.875,38.375,0,0
"52020",299.25,41.375,53.375,6,0,0
"52021",157.125,25.25,15.0625,1.0625,201.5,0
"52663",220.3125,57.78125,53.53125,66.8125,1.5625,55.9375
"52664",239.5625,42.75,97.3125,20.375,0,44
"52665",306.875,23.125,61.9375,8.0625,0,19.75
"52666",287.125,44.53125,46.53125,21.8125,0,17.1875
"52667",202.3125,112.125,51.125,34.4375,0,0
"52668",247.125,64.5625,55.0625,33.25,0,0
"52669",259.625,33.90625,69.90625,36.5625,0,2.8125
"52670",177.0625,23.8125,73.5625,125.5625,0,28.375
"52671",197.25,59.375,44.0625,6.0625,93.25,0
"53312",229,87.4375,7.8125,11.8125,63.9375,0
"53313",177.6875,68.875,38.875,114.5625,0,21
"53314",150.1875,71.5625,77.9375,100.3125,0,30.625
"53315",282.5,41.125,71.5,4.875,0,0
"53316",288.125,7.9375,98.875,5.0625,0,7.625
"53317",272.8125,26.28125,90.53125,5.625,4.75,18.5625
"53318",207.25,98.6875,89.6875,4.375,0,24.25
"53319",118.0625,53.1875,35.5,193.25,0,0
"53320",0,5.0765,27.986,366.9375,0,0
"53321",238.6875,109.6875,20.375,31.25,0,0
"53322",172.625,27.625,29.9375,30.875,138.9375,0
"53958",201.75,48.375,72.5625,15.125,62.1875,0
"53959",201.8125,2.625,25.75,48,121.8125,0
"53960",310.125,26.8125,31.5,19.125,12.4375,0
"53961",323.125,21.75,52.375,2.75,0,0
"53962",309,7.25,37.375,46.375,0,0
"53963",127.6875,29.71875,49.21875,193.375,0,27.1875
"53964",234.125,27.9375,36,101.9375,0,24.125
"53965",308.5,28.25,53.5,9.75,0,14
"53966",216.75,42.28125,137.34375,3.625,0,35.5625
"53967",262,40.71875,94.09375,3.1875,0,37.9375
"53968",233.6673,44.3226,107.3851,14.625,0,52.1452
"53969",203.1875,38.4375,127.375,31,0,47.875
"53970",0,23.46875,92.46875,284.0625,0,38.0625
"53971",0,7.4526,32.5474,360,0,0
"53972",171.1595,65.75,55.8125,105.903,1.375,0
"54607",118.1875,10.5625,259.0625,12.1875,0,0
"54608",134.8125,3.0625,219.8125,41.0625,1.25,0
"54609",285.875,10.625,80.3125,23.1875,0,0
"54610",290.0625,51.25,46.6875,12,0,0
"54611",275.1875,10.375,94.5,19.9375,0,0
"54612",276.4375,26.5625,50.375,46.625,0,0
"54613",241.125,56.0625,87,15.8125,0,31.375
"54614",253.6875,75.5,57.0625,13.75,0,51.625
"54615",272.5625,41.09375,79.59375,6.75,0,33.4375
"54616",211.9375,36.46875,141.96875,9.625,0,42.3125
"54617",207.375,60.15625,131.03125,1.4375,0,37.9375
"54618",160.0625,47.4375,165.375,27.125,0,46.375
"54619",201.875,37.90625,128.09375,32.125,0,44.9375
"54620",0.0625,65.25,146.25,188.4375,0,89.875
"54621",105.9375,39.5,54.9375,199.625,0,0
"54622",262.5,30.375,81.875,25.25,0,18
"54623",245.1875,27.375,34.0625,47,46.375,0
"55256",237.25,28.25,30.125,34.5,69.875,0
"55257",285.0625,7.75,88.25,18.9375,0,0
"55258",201.9375,45,142,11.0625,0,0
"55259",117.9375,16.125,260.1875,5.75,0,0
"55260",151.0625,74.875,169.125,4.9375,0,0
"55261",238.375,84.125,60.3125,12.75,4.4375,0
"55262",191.9375,121.78125,52.96875,14.875,18.4375,11.1875
"55263",224.1875,103.90625,51.09375,13,7.8125,37.5625
"55264",240.625,110.34375,47.71875,1.3125,0,56.1875
"55265",272.3125,44.21875,74.15625,9.3125,0,46.6875
"55266",275.75,40.6875,75.625,7.9375,0,48
"55267",226.625,56.3125,82.625,18.1875,16.25,41.5
"55268",206.3125,36.65625,82.15625,6.8125,68.0625,7.3125
"55269",256.1875,20.8125,100.875,22.125,0,36
"55270",67.1875,38.125,101.4375,193.25,0,60.125
"55271",44.6875,11.125,71.875,272.3125,0,0
"55272",319.625,9.5625,45.5625,25.25,0,16.375
"55273",286.5625,38.75,28.125,46.5625,0,0
"55274",279.5,24.9375,85.8125,9.75,0,0
"55275",146.375,22.1875,130.9375,39,61.5,0
"55908",173.625,52.8125,116.5625,6.375,50.625,0
"55909",68.3125,8.8125,322.875,0,0,0
"55910",80.0625,1.5625,305.4375,12.9375,0,0
"55911",275.9375,52.75,61,10.3125,0,0
"55912",205.6875,114.625,39.8125,16,23.875,36.625
"55913",198.6875,131.46875,24.71875,1.5,43.625,45.9375
"55914",203.0625,116.3125,48.75,30.3125,1.5625,47.125
"55915",237.5,74.59375,86.59375,1.3125,0,41.9375
"55916",179.6875,47.71875,162.46875,10.125,0,49.6875
"55917",262.3125,30.46875,88.46875,18.75,0,36.4375
"55918",205.5,33.28125,118.65625,42.5625,0,38.4375
"55919",240.574,49.55675,97.61925,12.25,0,45.1135
"55920",142.2218,61.5141,155.5141,40.75,0,52.6532
"55921",181.0625,80.5,80.375,58.0625,0,19.875
"55922",243.75,14,87.5625,54.6875,0,0
"55923",316.625,18.3125,49.5625,15.5,0,0
"55924",307.375,6.75,58.0625,27.8125,0,0
"55925",198.625,20.3125,89.125,72.8125,19.125,0
"56558",166.1875,28.5625,60.75,3.5625,140.9375,0
"56559",204.75,60.5625,122.5625,12.125,0,0
"56560",276.25,51.25,67,5.5,0,0
"56561",327.5625,26,34.0625,12.375,0,0
"56562",280.5625,66.375,46.6875,2.5625,3.8125,0
"56563",145.1875,81.9375,26,11.9375,134.9375,0
"56564",219.4375,96.75,66.625,13.5,3.6875,33.875
"56565",193,126.59375,73.15625,3.375,3.875,41.0625
"56566",300.3459,23.07705,70.51455,4.4375,1.625,12.6541
"56567",281.9375,27.125,82.625,8.3125,0,0
"56568",233.4375,82.0625,57.875,26.625,0,7.5
"56569",202.625,107.4375,76.3125,13.625,0,36.5
"56570",180.1875,49.25,131.9375,38.625,0,41.375
"56571",149.9375,31.96875,155.21875,62.875,0,40.1875
"56572",239.5625,19.71875,111.09375,29.625,0,22.4375
"56573",358.9375,4.0625,23.375,13.625,0,0
"56574",340.0625,18.5,36.9375,4.5,0,0
"56575",334,23.5,38.875,3.625,0,0
"56576",235.4375,23.625,60.25,69.5,11.1875,0
"57208",179.125,24.5,99.5625,11.6875,85.125,0
"57209",122.375,52.25,208.8125,16.5625,0,0
"57210",276.625,87.375,34.8125,1.1875,0,0
"57211",319.5625,31.375,35.625,13.4375,0,0
"57212",263.3125,84.25,31.125,8.5,12.8125,0
"57213",141.375,40.1875,37.875,29.375,151.1875,0
"57214",285.25,57.6875,30.1875,26.1875,0.6875,27.25
"57215",263.375,95.625,31.625,9.375,0,0
"57216",236.0625,67.1875,65.125,22,9.625,0
"57217",85.0625,48.25,69.25,197.4375,0,25.75
"57218",212.875,102.25,56.625,28.25,0,28.25
"57219",190.5,74.1875,111.0625,24.25,0,24.625
"57220",275.875,14.5625,82.1875,27.375,0,0
"57221",272.6875,10.3125,100.1875,16.8125,0,0
"57222",261.125,16,88.75,34.125,0,0
"57223",347.1875,16.625,35.0625,1.125,0,12.875
"57224",302,34.625,48.6875,14.6875,0,0
"57225",357.75,5.375,30.875,6,0,0
"57226",270.625,77,20.0625,32.3125,0,0
"57227",181.375,1,45.25,15.4375,156.9375,0
"57228",44.75,0.3125,46.0625,0,308.875,0
"57229",218.8125,6.6875,39.0625,15.3125,120.125,0
"57860",271.1875,57.625,45.75,25.4375,0,0
"57861",270.6875,59.5625,34.1875,16.0625,19.5,0
"57862",127.25,62.75,47.625,14.75,147.625,0
"57864",131.5,70.3125,25.5625,15.3125,157.3125,0
"57865",213.125,46.3125,27,108.8125,4.75,0
"57866",0,18.7292,15.0833,360,6.1875,0
"57867",31.625,62.1875,21.9375,253.875,30.375,0
"57868",169.375,185.3125,32.1875,13.125,0,0
"57869",185.25,88.3125,40.3125,55.8125,30.3125,0
"57870",236.6875,25.3125,82.9375,55.0625,0,0
"57871",260.3125,62.25,74.125,3.3125,0,0
"57872",260.25,8.9375,41.8125,89,0,0
"57873",313.875,51,33.6875,1.4375,0,0
"57874",295.4375,22.125,71.125,11.3125,0,0
"57875",250.625,101.625,28.1875,19.5625,0,0
"57876",249.875,40.9375,67.1875,42,0,0
"57877",334.3125,12.9375,47.375,5.375,0,0
"57878",306.75,44.5,31.25,16.1875,1.3125,0
"57879",330.0625,37.625,25.875,6.4375,0,0
"57880",166.8125,12,12.6875,80,128.5,0
"58517",147.4375,84.625,11.125,119.4375,37.375,0
"58518",169.5,77.375,24.625,56.375,72.125,0
"58519",171.8125,65.875,61.125,33.6875,67.5,0
"58520",226.375,38.6875,80.75,54.1875,0,0
"58521",212.0625,78.875,104.25,4.8125,0,0
"58522",0,15.9868,24.0132,360,0,0
"58523",296.125,16.5625,72.0625,15.25,0,0
"58524",304.25,41.625,54.125,0,0,0
"58525",296.5,59,36.5,8,0,0
"58526",259.0625,24,105.75,11.1875,0,0
"58527",329.5,41.375,20,9.125,0,0
"58528",310.375,43.625,30.625,15.375,0,0
"58529",341.9375,27.1875,24.5,6.375,0,0
"58530",38.75,26.25,18.6875,279.625,36.6875,0
"59169",180,65.125,71.125,18.375,65.375,0
"59170",258.25,66.1875,48.5,4.5,22.5625,0
"59171",106.0625,37.75,37.75,166.375,52.0625,0
"59172",0,2.5338,28.5912,363.625,5.25,0
"59173",198,38,65.6875,98.3125,0,0
"59174",271.3125,102.75,24.0625,1.875,0,0
"59175",318.25,48.125,28.8125,4.8125,0,12.125
"59176",310.5625,39.1875,49.125,1.125,0,0
"59177",277.1875,16.875,85.625,20.3125,0,0
"59178",301.375,52.8125,20.75,25.0625,0,0
"59179",330.5,31.25,33.3125,4.9375,0,0
"59180",162.75,3.4375,42.3125,191.5,0,0
"59181",62.0625,2.3125,18.1875,163.3125,154.125,0
"59817",210.875,55.125,36.875,9.6875,87.4375,0
"59818",313.0625,51.25,27.5625,2.5,5.625,0
"59819",234.4375,125.3125,0,4.8125,35.4375,0
"59821",175.8125,109.875,15.9375,17.9375,80.4375,0
"59822",210.5012,74.4375,43.625,32.6238,38.8125,0
"59823",256.75,71.5,70.9375,0.8125,0,0
"59824",356.125,25.25,15.8125,2.8125,0,0
"59825",321.0625,27.3125,27.625,24,0,0
"59826",290.875,33.75,60.1875,15.1875,0,0
"59827",304,20.21875,62.28125,13.5,0,20.8125
"59828",341.625,49.1875,7.625,1.5625,0,0
"59829",319.9375,34.6875,42.75,2.625,0,0
"59830",324.5625,16.3125,27.5625,31.5625,0,0
"59831",330.625,33.3125,17.6875,18.375,0,0
"59832",309.4375,2.6875,24.5,30.125,33.25,0
"59833",239.9375,8.4375,22.3125,28.4375,100.875,0
"59834",203.3125,12.25,24.625,6.6875,153.125,0
"59835",233.0625,9.59375,27.46875,10.4375,119.4375,7.4375
"60466",175,42.375,9,6.5,167.125,0
"60467",224.6875,50.8125,27.625,30,66.875,0
"60468",286.625,69.9375,35.75,7.25,0.4375,0
"60469",280.375,92.9375,13.625,13.0625,0,0
"60470",168.1875,144.125,8.125,0.75,78.8125,0
"60471",263.0625,114.125,18.8125,4,0,0
"60472",284.8125,61.25,34.375,10.8125,8.75,0
"60473",287.625,62.875,17.9375,30.375,1.1875,0
"60474",327.75,55.625,14.875,1.75,0,0
"60475",297.6875,67.6875,24.5625,10.0625,0,33.5
"60476",271.1875,65.8125,53.0625,9.9375,0,41.375
"60477",282.375,57.96875,45.21875,14.4375,0,35.4375
"60478",302.25,35.15625,61.71875,0.875,0,40.0625
"60479",242.4375,73.9375,73.75,9.875,0,38.125
"60480",306.5,53.71875,33.53125,4.9375,1.3125,12.8125
"60481",308.0625,43.8125,11.5625,21,15.5625,0
"60482",200,56.3125,36.5625,107.125,0,0
"60483",332,33.8125,28.3125,5.875,0,0
"60484",320.9375,1.0625,32.4375,45.5625,0,0
"60485",340.125,36.8125,16.125,6.9375,0,0
"60486",374,6.375,7.9375,11.6875,0,0
"60487",297.125,3.9375,18.1875,40.8125,39.9375,0
"61119",314.75,63.8125,10.125,5.1875,6.125,0
"61120",282.75,50.875,12.375,12.5625,41.4375,0
"61121",226.3125,159.625,5.5,8.5625,0,0
"61122",268.75,100.1875,26.625,4.4375,0,0
"61123",291.375,26.5625,40.9375,41.125,0,0
"61124",280.6875,73.5,30.8125,15,0,20.125
"61125",241.3125,78.84375,68.46875,11.375,0,43.6875
"61126",224.9375,130.1875,36.5625,8.3125,0,41.875
"61127",286.9375,52.71875,58.09375,2.25,0,46.9375
"61128",191.3125,61.625,139.3125,7.75,0,48.375
"61129",169.625,78.09375,152.15625,0.125,0,49.5625
"61130",272.1875,58.21875,58.40625,6.6875,4.5,49.5625
"61131",306.875,41.5625,42.75,8.8125,0,24.875
"61132",247.8125,110.625,39.125,2.4375,0,25.625
"61133",349.3125,17.34375,33.34375,0,0,19.0625
"61134",334.75,22.59375,30.28125,12.375,0,18.3125
"61135",332.8125,24.3125,25.75,17.125,0,0
"61136",357.1875,0.1875,17.0625,25.5625,0,0
"61137",315.875,2.625,9.9375,45.125,26.4375,0
"61769",296.125,58.6875,4.9375,18.5,21.75,0
"61770",334,38.125,22.875,5,0,0
"61771",277.75,74.5625,35.5,12.1875,0,0
"61772",282.1875,92.25,19.25,6.3125,0,0
"61773",273.5,58.5625,48.1875,19.75,0,16.625
"61774",358.5625,18.8125,19.25,3.375,0,17.5
"61775",266.8125,43.75,62.125,27.3125,0,41.25
"61776",249.8125,57.03125,61.34375,31.8125,0,42.1875
"61777",256,63.90625,68.46875,11.625,0,44.9375
"61778",158.25,121.5,75.375,44.875,0,37.625
"61779",165.875,93.65625,105.96875,34.5,0,42.3125
"61780",151.0625,78.21875,169.71875,1,0,51.1875
"61781",218.25,45.59375,71.53125,60.0625,4.5625,59.4375
"61782",261.6211,55.93945,75.62695,6.8125,0,62.3789
"61783",319.1875,55.875,24.9375,0,0,34.75
"61784",263.375,55.34375,78.53125,2.75,0,53.0625
"61785",355.4375,19.25,20.9375,4.375,0,0
"61786",319.9375,1.875,55.5,9.1875,13.5,0
"61787",315.5,4.75,3.5625,75.4375,0.75,0
"61788",274.625,4.875,0,5.625,114.875,0
"62419",236.75,32.5,9.25,8.5,113,0
"62420",348.6875,19.1875,24.5,7.625,0,0
"62421",337.75,17.9375,39.625,4.6875,0,0
"62422",292.0625,49.3125,27.9375,30.6875,0,0
"62423",295.7679,67.8973,26.7098,9.625,0,4.9196
"62424",275.75,46.1875,62.25,15.8125,0,41.125
"62425",228.25,139.53125,26.40625,5.8125,0,38.6875
"62426",300.9727,44.6699,37.2324,17.125,0,45.9648
"62427",40.1717,84.91415,251.60165,23.3125,0,50.0783
"62428",95.75,94.34375,196.71875,13.1875,0,30.1875
"62429",191.4375,116.0625,62.3125,30.1875,0,33.375
"62430",248.375,66.84375,46.71875,38.0625,0,44.0625
"62431",237.5625,96.65625,55.34375,10.4375,0,65.6875
"62432",216.6875,86.46875,74.71875,22.125,0,52.4375
"62433",257.9375,57.5,67.25,17.3125,0,52.25
"62434",234.625,32.34375,129.53125,3.5,0,52.0625
"62435",328.6875,25.78125,37.90625,7.625,0,25.4375
"62436",346.4375,0,24.5625,7.5,21.5,0
"62438",48.75,6.875,109.375,99,136,0
"63070",199.4375,67.3125,33.9375,5.4375,93.875,0
"63071",339.9375,33.75,17.625,8.6875,0,0
"63072",342.0625,14.75,32,11.1875,0,0
"63073",343.375,11.125,21.4375,24.0625,0,11.125
"63074",306.25,35.5625,41.625,16.5625,0,47.75
"63075",250.6875,68.71875,48.71875,31.875,0,42.6875
"63076",294.875,20.75,18.1875,66.1875,0,0
"63077",130.125,60.0625,196.5625,13.25,0,0
"63078",62.0625,85.34375,215.65625,26.5625,10.375,42.4375
"63079",175.6875,174.625,42.75,6.9375,0,43.875
"63080",153.1875,180.6875,59.0625,7.0625,0,35.5
"63081",258.1875,84.75,51.3125,5.75,0,43.5
"63082",257.4375,55.34375,80.78125,6.4375,0,56.4375
"63083",207.3125,40.375,139.5,12.8125,0,48.125
"63084",233.875,46.28125,96.21875,23.625,0,41.9375
"63085",324.9375,22.3125,41.4375,11.3125,0,11
"63086",313.4375,28.875,15.5,4.8125,37.375,0
"63087",236.8125,11.5,57.3125,17.1875,77.1875,0
"63088",224.565,6.4375,35.75,133.2475,0,0
"63089",259.625,10.4375,21.75,100.875,7.3125,0
"63720",103.7917,54.125,19,4.0833,219,0
"63721",288.75,84.4375,23.3125,3.5,0,0
"63722",324.1875,38.5625,22.5625,14.6875,0,0
"63723",301.375,40.53125,31.71875,26.375,0,26.8125
"63724",255.5,82.34375,48.84375,13.3125,0,51.9375
"63725",261.8125,57.75,40.1875,40.25,0,39
"63726",213.1875,72,82.8125,32,0,32.25
"63727",140.25,49.125,187.5,23.125,0,0
"63728",90.9375,57.5625,239.6875,11.8125,0,0
"63729",162.5625,137.71875,64.28125,35.4375,0,47.6875
"63730",236.75,75.375,81.3125,6.5625,0,43.625
"63731",271.625,61.5,61.6875,5.1875,0,40.75
"63732",258.75,71.40625,63.90625,5.9375,0,71.9375
"63733",289.1171,65.44145,39.56645,5.875,0,56.7579
"63734",287.25,66.78125,39.71875,6.25,0,41.9375
"63735",296,50.90625,36.21875,16.875,0,27.0625
"63736",285.25,26.75,23.8125,37.875,26.3125,0
"63737",264.625,1.875,20.125,26.125,87.25,0
"63738",346.375,1,23.125,29.5,0,0
"63739",328.4375,25.5625,25,20,1,0
"64370",233.1875,42.75,24.875,5.8125,93.375,0
"64371",329.3125,19.75,40.9375,10,0,0
"64372",342.875,22.1875,24.6875,10.25,0,0
"64373",301.8125,49.875,38.25,10.0625,0,26.875
"64374",273.0625,67.3125,52.6875,6.9375,0,52.625
"64375",132.375,72.875,71.6875,123.0625,0,58
"64376",95.625,92.625,91.6875,119.125,0.9375,45.875
"64377",95.8125,36.25,258.1875,9.75,0,0
"64378",11.625,22.875,365.5,0,0,0
"64379",174.875,77.34375,123.03125,24.75,0,43.6875
"64380",238.375,56.53125,38.53125,66.5625,0,51.3125
"64381",230.9375,99.375,61,8.6875,0,58.75
"64382",239.0865,74.83175,69.14425,16.9375,0,66.6635
"64383",305.9375,51.75,35.5,6.8125,0,47.25
"64384",218.1875,130.65625,48.40625,2.75,0,37.1875
"64385",84.5625,67.78125,66.84375,180.8125,0,25.3125
"64386",0.125,39.375,62.4375,273.875,24.1875,57.25
"64387",356.1875,11.46875,19.53125,8.875,3.9375,0.3125
"64388",344.4375,20.625,19.6875,15.25,0,0
"64389",329.8125,8.625,30.0625,31.5,0,0
"64390",172,5.1875,15.375,40.125,167.3125,0
"65021",314.625,38.0625,15.0625,5.1875,27.0625,0
"65022",193.875,47.8125,38.375,74,45.9375,0
"65023",272.4375,80.25,20.3125,14.125,12.875,0
"65024",225.8125,120.71875,49.21875,4.25,0,34.8125
"65025",114.1283,72.28125,88.03125,125.5592,0,59.3125
"65026",24.0625,85,15.875,275.0625,0,0
"65027",114.9375,67,210.1875,7.875,0,0
"65028",38.125,37.25,290.0625,34.5625,0,0
"65029",42.0327,66.85865,253.04615,38.0625,0,51.8423
"65030",184.125,154,49.625,11.1875,1.0625,55.125
"65031",261.1875,68.65625,57.84375,12.3125,0,52.6875
"65032",252,89.21875,50.53125,8.25,0,66.4375
"65033",224.75,119.25,35.1875,20.8125,0,41.875
"65034",170.375,172.125,46.4375,11.0625,0,0
"65035",189.1875,72.8125,34.5625,103.4375,0,0
"65036",137.3125,28.40625,35.71875,198.5625,0,31.5625
"65037",316.625,23.3125,30.0625,30,0,33.875
"65038",355.375,11.71875,25.78125,7.125,0,0.9375
"65039",350.375,15.8125,26,7.8125,0,0
"65040",174.375,12.375,22.125,19.3125,171.8125,0
"65674",204.5,60.5,37.4375,10,87.5625,40.375
"65675",0,83.46875,44.84375,179.1875,92.5,40.1875
"65676",0,23.3853,16.6147,360,0,0
"65677",152.125,56,174.5625,17.3125,0,0
"65678",164.1875,83.28125,106.21875,38.625,7.6875,4.4375
"65679",166.875,93.875,125.5625,13.6875,0,53.375
"65680",222.375,108.75,48.6875,20.1875,0,52.75
"65681",247.5625,72.15625,55.53125,24.75,0,47.1875
"65682",254.5625,67.25,61.4375,16.75,0,61.5
"65683",246.375,66.34375,59.34375,27.9375,0,54.8125
"65684",252.6875,81.9375,60.5625,4.8125,0,45.75
"65685",219.875,119.3125,38.75,22.0625,0,43.5
"65686",289.375,64.4375,35.75,10.4375,0,48.375
"65687",286.25,38.53125,44.71875,30.5,0,52.9375
"65688",292,48.59375,40.96875,18.4375,0,40.0625
"65689",295.875,53.96875,43.28125,6.875,0,36.9375
"65690",276,43.71875,30.65625,13.5625,36.0625,34.8125
"66326",10.1875,80.6875,44.1875,251.6875,13.25,0
"66327",79,88.875,26.125,204.25,1.75,0
"66328",174.3125,158.96875,48.40625,18.3125,0,50.1875
"66329",208.25,95.46875,71.09375,25.1875,0,53.6875
"66330",207.5625,122.28125,61.59375,8.5625,0,49.5625
"66331",290.625,45.25,44.625,19.5,0,42
"66332",271.1875,64.03125,57.09375,7.6875,0,71.4375
"66333",245.375,44.125,32.125,78.375,0,0
"66334",126.9375,232.125,22.625,18.3125,0,0
"66335",192.375,141.6875,40.3125,25.625,0,49.875
"66336",317.3125,33.4375,37.125,12.125,0,51.625
"66337",275.1875,79.78125,35.09375,9.9375,0,53.3125
"66338",252.8125,100.625,35.25,11.3125,0,42.5
"66339",271.8125,82.25,39.3125,6.625,0,55.75
"66340",324.75,32.03125,37.53125,5.6875,0,50.6875
"66341",292.1875,44.25,49.5,13.125,0.9375,49.125
"66342",216.875,49.125,62.375,23.1875,48.4375,64.75
"66343",98.75,51.09375,63.59375,22.9375,163.625,76.6875
"66976",54.75,20.875,29.375,198.5,96.5,0
"66977",50.8577,113.19615,40.44615,195.5,0,39.1423
"66978",182.875,174.53125,31.90625,10.6875,0,42.3125
"66979",245.375,81.4375,57.5,15.6875,0,33.5
"66980",197.5625,97.46875,89.34375,15.625,0,39.1875
"66981",247.375,80.875,60.8125,10.9375,0,52
"66982",159.3125,65.9375,79.125,95.625,0,75.125
"66983",0,3.7788,36.2212,360,0,0
"66984",245.5625,102.15625,42.59375,9.6875,0,48.8125
"66985",242.625,107.09375,45.15625,5.125,0,49.9375
"66986",267.1875,50,50.875,31.9375,0,49.125
"66987",306.625,42.15625,45.53125,5.6875,0,72.4375
"66988",287.1875,41.46875,48.40625,22.9375,0,63.0625
"66989",255.5,86.1875,50.8125,7.5,0,73
"66990",245.6875,87.71875,49.03125,17.5625,0,83.9375
"66991",253.9139,39.5743,44.5743,61.9375,0,66.0236
"66992",260.9375,42.71875,71.46875,24.875,0,53.6875
"66993",265.3125,47.1875,71.6875,15.8125,0,38.375
"66994",158.9375,78.34375,61.71875,36.125,64.875,60.1875
"67625",94.625,14.9375,10.0625,42.125,238.25,0
"67626",214.5,25.0625,34.6875,20.25,105.5,0
"67627",212.1875,57.96875,84.53125,45.3125,0,57.5625
"67628",244.3772,61.8739,61.3739,32.375,0,57.3728
"67629",188.6875,140,58.6875,12.625,0,54.875
"67630",252.3125,97.28125,32.40625,18,0,37.1875
"67631",167.9375,174.75,48.6875,8.625,0,63.5
"67632",68.625,169.125,60.6875,101.5625,0,63.25
"67633",38.75,117.84375,42.46875,200.9375,0,39.4375
